,Date,Symbols,Close,High,Low,Open,Volume
704,2020-06-18,FB,235.94,236.14,232.15,234.99,15782452
705,2020-06-18,PFE,32.232,32.455999999999996,31.980999999999998,32.262,31582358
706,2020-06-18,BNTX,50.94,51.59,49.83,49.86,691521
707,2020-06-18,MRNA,64.95,65.4,62.58,63.03,10914379
708,2020-06-17,AMZN,2640.98,2655.0,2631.82,2647.5,2959316
709,2020-06-17,GOOGL,1452.54,1462.2,1435.125,1452.94,1530500
710,2020-06-17,FB,235.53,237.59,231.7268,235.0,19578125
711,2020-06-17,PFE,32.543,32.742,32.306,32.571999999999996,26916178
712,2020-06-17,BNTX,50.85,51.5,49.5001,49.75,723069
713,2020-06-17,MRNA,63.31,65.88,62.58,63.6,13615975
714,2020-06-16,AMZN,2615.27,2620.0,2576.0,2620.0,3595649
715,2020-06-16,GOOGL,1446.47,1457.17,1428.99,1449.0,1534826
716,2020-06-16,FB,235.65,238.46,233.0,237.14,15236691
717,2020-06-16,PFE,32.388000000000005,32.931,31.728,32.571999999999996,54416860
718,2020-06-16,BNTX,49.9,51.5,49.09,51.0,901709
719,2020-06-16,MRNA,64.34,66.6,62.6,66.31,16537847
720,2020-06-15,AMZN,2572.68,2584.0,2508.0001,2526.6,3873335
721,2020-06-15,GOOGL,1420.74,1425.0,1387.1952,1389.49,1527652
722,2020-06-15,FB,232.5,233.77,224.8,225.09,15340264
723,2020-06-15,PFE,32.349000000000004,32.696,31.767,32.291,35465314
724,2020-06-15,BNTX,50.85,51.17,48.29,48.72,1091088
725,2020-06-15,MRNA,66.57,66.98,63.424,65.9,19339289
726,2020-06-12,AMZN,2545.02,2621.4766,2503.35,2601.21,5436127
727,2020-06-12,GOOGL,1412.92,1434.505,1385.8,1425.86,1833756
728,2020-06-12,FB,228.58,231.66,224.5,229.9,22091387
729,2020-06-12,PFE,32.727,33.071,32.043,33.046,37084612
730,2020-06-12,BNTX,48.58,49.44,47.01,49.37,859123
731,2020-06-12,MRNA,62.0,63.63,60.29,62.355,14742913
732,2020-06-11,AMZN,2557.96,2671.38,2536.23,2603.5,5800107
733,2020-06-11,GOOGL,1401.9,1451.6033,1398.41,1441.03,2357243
734,2020-06-11,FB,224.43,232.89,223.55,229.94,26708163
735,2020-06-11,PFE,32.291,34.599000000000004,32.272,34.52,61803592
736,2020-06-11,BNTX,48.6,49.19,47.0701,49.0,1324844
737,2020-06-11,MRNA,60.2,66.6867,58.77,62.95,32085168
738,2020-06-10,AMZN,2647.45,2722.35,2626.26,2645.0,4946031
739,2020-06-10,GOOGL,1464.7,1472.77,1454.355,1461.51,1588116
740,2020-06-10,FB,236.73,241.21,235.28,240.96,20720709
741,2020-06-10,PFE,34.830999999999996,35.345,34.802,35.257,28919376
742,2020-06-10,BNTX,47.41,47.998999999999995,46.55,47.8,913133
743,2020-06-10,MRNA,60.07,60.72,58.6,58.8,11074361
744,2020-06-09,AMZN,2600.86,2626.43,2525.0,2529.44,5175950
745,2020-06-09,GOOGL,1452.08,1467.8,1442.36,1445.24,1681155
746,2020-06-09,FB,238.67,239.77,230.41,231.52,27462872
747,2020-06-09,PFE,35.113,35.548,35.073,35.394,21207378
748,2020-06-09,BNTX,47.79,48.1,46.87,47.8,970354
749,2020-06-09,MRNA,58.23,59.405,57.73,58.55,7600166
750,2020-06-08,AMZN,2524.06,2530.0,2487.335,2500.2,3970654
751,2020-06-08,GOOGL,1448.04,1449.0,1424.48,1426.28,1693881
752,2020-06-08,FB,231.4,231.55,227.41,229.03,15466499
753,2020-06-08,PFE,35.481,35.491,34.599000000000004,34.714,29542614
754,2020-06-08,BNTX,48.78,49.24100000000001,47.42,49.22,1142624
755,2020-06-08,MRNA,59.1,59.38,56.72,58.3,11249314
756,2020-06-05,AMZN,2483.0,2488.645,2437.13,2444.51,3306445
757,2020-06-05,GOOGL,1440.02,1446.3,1407.6213,1415.64,2132350
758,2020-06-05,FB,230.77,231.35,225.3105,226.71,16750438
759,2020-06-05,PFE,34.899,35.384,34.793,35.141999999999996,35913654
760,2020-06-05,BNTX,49.18,50.23,48.5,49.8,769047
761,2020-06-05,MRNA,58.19,59.19,56.63,58.49,14677935
762,2020-06-04,AMZN,2460.6,2507.54,2450.01,2477.43,2948710
763,2020-06-04,GOOGL,1414.3,1441.32,1406.01,1436.78,1349105
764,2020-06-04,FB,226.29,231.63,224.61,229.56,17041481
765,2020-06-04,PFE,34.918,35.19,34.617,34.626999999999995,26430471
766,2020-06-04,BNTX,50.0,51.86,49.7,50.45,623630
767,2020-06-04,MRNA,60.59,61.93,58.52,61.61,13503951
768,2020-06-03,AMZN,2478.4,2488.0,2461.17,2468.01,2671024
769,2020-06-03,GOOGL,1439.25,1449.01,1431.62,1442.7,1386640
770,2020-06-03,FB,230.16,232.65,228.53,232.11,15380282
771,2020-06-03,PFE,35.064,35.306999999999995,34.463,35.19,37915813
772,2020-06-03,BNTX,51.16,52.23,49.54,51.85,1379875
773,2020-06-03,MRNA,59.89,63.37,57.1,57.51,20811530
774,2020-06-02,AMZN,2472.41,2473.53,2445.31,2467.0,2529903
775,2020-06-02,GOOGL,1442.31,1443.0,1421.61,1435.0,1172069
776,2020-06-02,FB,232.72,233.0,226.56,230.94,20919018
777,2020-06-02,PFE,35.064,35.064,34.181999999999995,34.453,41769651
778,2020-06-02,BNTX,52.38,52.85,50.1,51.98,688618
779,2020-06-02,MRNA,59.87,59.95,55.3553,58.7,21701140
780,2020-06-01,AMZN,2471.04,2476.93,2444.17,2448.0,2938032
781,2020-06-01,GOOGL,1434.87,1441.58,1422.28,1425.7,1259254
782,2020-06-01,FB,231.91,232.44,223.5,224.59,18223839
783,2020-06-01,PFE,34.385999999999996,34.647,33.852,34.424,75287782
784,2020-06-01,BNTX,52.3,53.21,49.54,50.0,1275816
785,2020-06-01,MRNA,62.18,63.9,60.51,62.76,21257477
786,2020-05-29,AMZN,2442.37,2442.37,2398.1973,2415.94,3529329
787,2020-05-29,GOOGL,1433.52,1436.73,1415.98,1420.43,1852522
788,2020-05-29,FB,225.09,227.49,222.88,225.2,23322476
789,2020-05-29,PFE,37.032,37.266,36.441,37.11,47588650
790,2020-05-29,BNTX,49.53,49.53,47.16,48.19,760747
791,2020-05-29,MRNA,61.5,61.65,56.56,57.45,38224872
792,2020-05-28,AMZN,2401.1,2436.9699,2378.23,2384.33,3193136
793,2020-05-28,GOOGL,1418.24,1444.46,1399.076,1400.0,1759787
794,2020-05-28,FB,225.46,231.6332,224.0,224.3,29423013
795,2020-05-28,PFE,37.022,37.275,36.577,36.694,22039013
796,2020-05-28,BNTX,46.87,50.11,46.753,48.34,1110358
797,2020-05-28,MRNA,55.54,59.11,53.35,53.5,32308594
798,2020-05-27,AMZN,2410.39,2413.58,2330.0,2404.99,5056945
799,2020-05-27,GOOGL,1420.28,1425.345,1394.6,1420.0,1584185
800,2020-05-27,FB,229.14,230.56,221.1347,229.07,34697553
801,2020-05-27,PFE,36.275999999999996,36.403,35.849000000000004,36.275999999999996,25345150
802,2020-05-27,BNTX,47.59,50.22,46.3,49.53,1810218
803,2020-05-27,MRNA,52.18,53.34,46.1301,51.2,59514749
804,2020-05-26,AMZN,2421.86,2462.0,2414.06,2458.0,3568153
805,2020-05-26,GOOGL,1421.37,1445.11,1419.395,1441.96,2229488
806,2020-05-26,FB,232.2,240.9,231.67,239.77,33178318
807,2020-05-26,PFE,36.354,36.722,36.315,36.509,22758155
808,2020-05-26,BNTX,50.88,52.55,49.34,52.4,1511429
809,2020-05-26,MRNA,57.71,66.59,57.05,66.4,40332555
810,2020-05-22,AMZN,2436.88,2469.85,2430.13,2455.01,2867079
811,2020-05-22,GOOGL,1413.24,1417.0,1395.95,1403.9,1427206
812,2020-05-22,FB,234.91,235.99,228.74,231.51,33925564
813,2020-05-22,PFE,36.363,36.393,35.839,35.986,15440716
814,2020-05-22,BNTX,51.03,52.61,50.76,52.15,941557
815,2020-05-22,MRNA,69.0,70.6,67.14,69.93,28912678
816,2020-05-21,AMZN,2446.74,2525.45,2442.54,2500.0,5114403
817,2020-05-21,GOOGL,1406.75,1416.46,1394.39,1410.99,1544976
818,2020-05-21,FB,231.39,237.2,231.2,234.72,47782636
819,2020-05-21,PFE,36.13,36.509,35.927,36.431,17271266
820,2020-05-21,BNTX,51.9,54.2,51.145,54.1,1094305
821,2020-05-21,MRNA,67.05,73.16,65.31,73.05,35317971
822,2020-05-20,AMZN,2497.94,2500.01,2467.27,2477.87,3998143
823,2020-05-20,GOOGL,1409.16,1412.026,1387.4193,1389.16,1913133
824,2020-05-20,FB,229.97,231.34,223.19,223.5,50162875
825,2020-05-20,PFE,36.49,37.042,36.408,36.8,17126522
826,2020-05-20,BNTX,53.04,53.72,51.62,53.21,1979349
827,2020-05-20,MRNA,73.47,74.48,67.41,70.01,53655278
828,2020-05-19,AMZN,2449.33,2484.995,2428.97,2429.83,4320498
829,2020-05-19,GOOGL,1374.4,1392.49,1373.76,1385.48,1579250
830,2020-05-19,FB,216.88,220.49,212.83,213.27,31843152
831,2020-05-19,PFE,36.538000000000004,36.868,36.179,36.703,19055917
832,2020-05-19,BNTX,50.59,57.94,49.95,57.0,3612127
833,2020-05-19,MRNA,71.67,79.75,70.32,78.07,64932254
834,2020-05-18,AMZN,2426.26,2433.0,2384.01,2404.3456,4366572
835,2020-05-18,GOOGL,1385.18,1392.76,1354.2,1361.58,2356449
836,2020-05-18,FB,213.19,214.6445,210.94,212.15,20167443
837,2020-05-18,PFE,36.916,37.294000000000004,36.49,37.178000000000004,22150536
838,2020-05-18,BNTX,60.17,60.43,50.6,54.74,5017200
839,2020-05-18,MRNA,80.0,87.0,75.66,86.14,81209374
840,2020-05-15,AMZN,2409.78,2411.0,2356.37,2368.52,4234951
841,2020-05-15,GOOGL,1373.06,1374.58,1339.0,1348.26,2077199
842,2020-05-15,FB,210.88,211.34,204.12,205.27,19383154
843,2020-05-15,PFE,36.616,37.013000000000005,36.251999999999995,36.81,24910600
844,2020-05-15,BNTX,49.49,49.74,48.2,48.51,793829
845,2020-05-15,MRNA,66.69,67.67,63.01,63.79,16341869
846,2020-05-14,AMZN,2388.85,2391.37,2353.21,2361.01,3648128
847,2020-05-14,GOOGL,1356.86,1357.37,1323.3,1333.52,1833017
848,2020-05-14,FB,206.81,206.93,200.69,202.56,17178947
849,2020-05-14,PFE,36.771,36.81,35.665,35.685,21879938
850,2020-05-14,BNTX,48.66,49.08,45.08,48.56,1099108
851,2020-05-14,MRNA,64.56,65.39,61.44,64.79,12198249
852,2020-05-13,AMZN,2367.92,2407.7,2337.805,2366.8,4782919
853,2020-05-13,GOOGL,1348.33,1385.33,1328.01,1376.16,2018404
854,2020-05-13,FB,205.1,210.78,202.11,209.43,20684559
855,2020-05-13,PFE,35.927,36.291,35.476,36.179,24066089
856,2020-05-13,BNTX,48.49,50.89,47.43,50.5,1468785
857,2020-05-13,MRNA,65.18,66.97,60.29,63.8003,22125959
858,2020-05-12,AMZN,2356.95,2418.9999,2355.0,2411.85,3074916
859,2020-05-12,GOOGL,1375.18,1414.33,1374.51,1408.22,1695874
860,2020-05-12,FB,210.1,215.275,210.0,213.29,14704647
861,2020-05-12,PFE,36.227,37.082,36.209,36.965,18918081
862,2020-05-12,BNTX,49.33,52.12,49.2,50.4,1910229
863,2020-05-12,MRNA,62.35,68.49,62.02,65.99,25934464
864,2020-05-11,AMZN,2409.0,2419.665,2372.11,2374.7,3259231
865,2020-05-11,GOOGL,1403.59,1415.53,1375.5,1376.79,1635856
866,2020-05-11,FB,213.18,215.0,210.37,210.8865,12911948
867,2020-05-11,PFE,36.945,37.052,36.033,36.12,25067589
868,2020-05-11,BNTX,49.98,50.79,47.9135,49.61,1887374
869,2020-05-11,MRNA,66.9,67.67,59.1401,59.6,34852044
870,2020-05-08,AMZN,2379.61,2387.2449,2357.0,2372.14,3211228
871,2020-05-08,GOOGL,1384.34,1396.64,1372.01,1381.82,1666487
872,2020-05-08,FB,212.35,213.21,210.85,212.24,12524048
873,2020-05-08,PFE,36.092,36.247,35.917,36.12,19471899
874,2020-05-08,BNTX,49.24,49.888000000000005,48.2076,49.16,697927
875,2020-05-08,MRNA,59.25,59.88,52.15,53.06,24135545
876,2020-05-07,AMZN,2367.61,2376.0,2343.11,2374.78,3396411
877,2020-05-07,GOOGL,1369.28,1375.9999,1352.5406,1361.31,1535819
878,2020-05-07,FB,211.26,211.6,209.04,211.16,15151976
879,2020-05-07,PFE,35.839,37.323,35.772,37.246,32822232
880,2020-05-07,BNTX,49.32,49.5,48.35,49.26,816587
881,2020-05-07,MRNA,53.19,55.99,51.06,55.78,30942700
882,2020-05-06,AMZN,2351.26,2357.45,2320.0,2329.44,3117814
883,2020-05-06,GOOGL,1345.43,1368.69,1345.13,1358.0,1586629
884,2020-05-06,FB,208.47,211.6,206.66,208.12,21856963
885,2020-05-06,PFE,36.975,37.455,36.975,37.416,23763019
886,2020-05-06,BNTX,47.78,50.2,47.5,50.14,889765
887,2020-05-06,MRNA,48.95,49.25,47.5201,48.45,6692345
888,2020-05-05,AMZN,2317.8,2351.0,2307.1251,2340.0,3242496
889,2020-05-05,GOOGL,1349.02,1371.01,1335.03,1337.5,1983318
890,2020-05-05,FB,207.07,210.38,206.5,207.02,21071223
891,2020-05-05,PFE,36.975,37.311,36.743,37.263000000000005,23838595
892,2020-05-05,BNTX,50.0,50.375,47.706,48.41,2604789
893,2020-05-05,MRNA,49.34,50.96,47.23,50.48,11160180
894,2020-05-04,AMZN,2315.99,2326.98,2256.38,2256.38,4865926
895,2020-05-04,GOOGL,1322.9,1324.47,1296.01,1308.13,1540347
896,2020-05-04,FB,205.26,205.91,198.7562,200.2,19250673
897,2020-05-04,PFE,36.119,36.408,35.918,36.101,19658209
898,2020-05-04,BNTX,45.78,47.4699,44.36,45.2,784856
899,2020-05-04,MRNA,50.5,50.5,48.0,48.05,10460549
900,2020-05-01,AMZN,2286.04,2362.44,2258.1901,2336.8,9772605
901,2020-05-01,GOOGL,1317.32,1351.43,1309.66,1324.09,2443554
902,2020-05-01,FB,202.27,207.28,199.0501,201.6,30415581
903,2020-05-01,PFE,36.139,36.426,35.895,36.341,22411643
904,2020-05-01,BNTX,45.11,46.99,43.0,46.0,874577
905,2020-05-01,MRNA,47.93,50.45,46.29,48.71,21701291
906,2020-04-30,AMZN,2474.0,2475.0,2396.01,2419.84,9534611
907,2020-04-30,GOOGL,1346.7,1350.0,1321.5,1331.36,2792124
908,2020-04-30,FB,204.71,209.69,201.5701,206.92,46230116
909,2020-04-30,PFE,36.829,36.975,35.87,36.485,29102606
910,2020-04-30,BNTX,47.48,49.22,46.02,49.21,1034115
911,2020-04-30,MRNA,45.99,48.37,45.82,46.78,7741871
912,2020-04-29,AMZN,2372.71,2391.89,2310.0,2330.01,4591593
913,2020-04-29,GOOGL,1342.18,1360.15,1326.73,1345.0,5417888
914,2020-04-29,FB,194.19,196.91,190.0,190.93,45954521
915,2020-04-29,PFE,36.601,37.013000000000005,36.207,36.925,26204843
916,2020-04-29,BNTX,49.25,49.7,46.13,48.0,1766385
917,2020-04-29,MRNA,46.37,46.9497,45.01,46.6,11761966
918,2020-04-28,AMZN,2314.08,2373.5,2306.0,2372.1,5269446
919,2020-04-28,GOOGL,1232.59,1284.76,1230.38,1283.2,4035007
920,2020-04-28,FB,182.91,189.2,182.56,188.66,21730986
921,2020-04-28,PFE,36.399,37.656,35.885,37.493,35244888
922,2020-04-28,BNTX,45.83,48.98,44.8,48.6,1511199
923,2020-04-28,MRNA,47.88,50.45,47.17,50.4,13067207
924,2020-04-27,AMZN,2376.0,2444.88,2363.0,2443.2,5645645
925,2020-04-27,GOOGL,1270.86,1294.1,1265.06,1292.0,2209333
926,2020-04-27,FB,187.5,193.75,187.41,192.657,29197750
927,2020-04-27,PFE,36.802,37.003,36.071999999999996,36.091,23117342
928,2020-04-27,BNTX,49.4,50.25,48.16,48.89,1183326
929,2020-04-27,MRNA,48.05,51.7,47.3,51.53,13744397
930,2020-04-24,AMZN,2410.22,2420.4332,2382.0,2417.0,3831797
931,2020-04-24,GOOGL,1276.6,1277.71,1244.0,1255.0,1872004
932,2020-04-24,FB,190.07,190.41,180.825,183.23,28868528
933,2020-04-24,PFE,35.89,35.936,35.318000000000005,35.37,17154098
934,2020-04-24,BNTX,47.75,51.49,47.6,51.24,1832381
935,2020-04-24,MRNA,50.5,50.5,47.1416,47.15,11712457
936,2020-04-23,AMZN,2399.45,2424.22,2382.08,2399.98,5066552
937,2020-04-23,GOOGL,1271.17,1288.15,1260.5301,1265.74,1710122
938,2020-04-23,FB,185.13,187.05,183.15,184.08,21426604
939,2020-04-23,PFE,35.227,35.909,34.833,34.833,19946640
940,2020-04-23,BNTX,50.0,58.0,49.22,58.0,4271168
941,2020-04-23,MRNA,47.44,50.7,46.89,49.1,15152351
942,2020-04-22,AMZN,2363.49,2394.0,2351.0,2369.0,4218295
943,2020-04-22,GOOGL,1258.41,1279.88,1237.2,1241.11,2315792
944,2020-04-22,FB,182.28,184.78,178.14,178.45,33369931
945,2020-04-22,PFE,34.804,35.525,34.68,35.486,19947353
946,2020-04-22,BNTX,53.5,55.85,45.2,54.44,10871099
947,2020-04-22,MRNA,51.2,51.82,49.06,50.61,11690439
948,2020-04-21,AMZN,2328.12,2428.3099,2279.66,2416.61,7476679
949,2020-04-21,GOOGL,1212.16,1250.0,1205.0,1242.71,2482404
950,2020-04-21,FB,170.8,175.38,168.3408,175.25,24850528
951,2020-04-21,PFE,34.2,34.497,33.96,34.353,23691713
952,2020-04-21,BNTX,42.26,45.9,39.8,45.27,1507269
953,2020-04-21,MRNA,49.26,56.38,43.11,53.0,39641959
954,2020-04-20,AMZN,2393.61,2444.98,2386.05,2389.95,5770694
955,2020-04-20,GOOGL,1261.15,1276.82,1256.44,1269.89,1764608
956,2020-04-20,FB,178.24,180.5,176.77,177.41,16110664
957,2020-04-20,PFE,34.641,35.438,34.641,34.929,22264085
958,2020-04-20,BNTX,43.37,45.9,41.0,41.49,1278759
959,2020-04-20,MRNA,51.69,54.95,44.51,45.0,34102467
960,2020-04-17,AMZN,2375.0,2400.0,2316.02,2372.33,7930010
961,2020-04-17,GOOGL,1279.0,1290.0,1266.0,1281.7,2552824
962,2020-04-17,FB,179.24,180.28,176.66,179.2,20974750
963,2020-04-17,PFE,35.438,35.525,34.671,35.045,24116178
964,2020-04-17,BNTX,40.81,41.7069,38.8753,40.3,1008282
965,2020-04-17,MRNA,46.85,49.0,43.38,48.99,32285976
966,2020-04-16,AMZN,2408.19,2460.9981,2335.0,2346.0,12038201
967,2020-04-16,GOOGL,1257.43,1273.3586,1238.2,1267.14,2894757
968,2020-04-16,FB,176.25,178.05,172.51,177.95,23593229
969,2020-04-16,PFE,34.449,34.814,34.156,34.68,20413090
970,2020-04-16,BNTX,38.79,39.26,37.0,38.76,849364
971,2020-04-16,MRNA,40.6,41.55,36.62,38.0735,20670718
972,2020-04-15,AMZN,2307.68,2333.369,2245.0,2257.68,6866567
973,2020-04-15,GOOGL,1257.3,1275.1099,1234.0,1246.51,2111842
974,2020-04-15,FB,176.97,178.19,172.82,175.1865,17423003
975,2020-04-15,PFE,34.535,34.785,34.161,34.621,21060150
976,2020-04-15,BNTX,38.58,41.24,38.13,40.9,980625
977,2020-04-15,MRNA,37.25,38.45,33.72,34.64,15682994
978,2020-04-14,AMZN,2283.32,2292.0,2186.21,2200.47,8087193
979,2020-04-14,GOOGL,1265.23,1275.7499,1228.5413,1239.9735,3167862
980,2020-04-14,FB,178.17,181.225,176.62,178.9765,21011815
981,2020-04-14,PFE,34.986,35.169000000000004,33.925,34.497,21586951
982,2020-04-14,BNTX,41.63,43.98,41.4,43.82,863881
983,2020-04-14,MRNA,34.66,34.99,33.15,34.0,8126897
984,2020-04-13,AMZN,2168.87,2180.0,2038.0,2040.0,6716709
985,2020-04-13,GOOGL,1210.41,1214.5199,1182.3318,1201.5,1935128
986,2020-04-13,FB,174.79,175.0,169.45,173.67,19355355
987,2020-04-13,PFE,33.738,34.545,33.334,34.525,18054048
988,2020-04-13,BNTX,41.71,46.39,41.0,46.02,880706
989,2020-04-13,MRNA,32.9,32.98,31.71,32.0,5603883
990,2020-04-09,AMZN,2042.76,2053.0,2017.66,2044.3,4655617
991,2020-04-09,GOOGL,1206.57,1221.99,1192.4166,1218.18,2701423
992,2020-04-09,FB,175.19,177.08,171.57,175.9,23534287
993,2020-04-09,PFE,33.979,34.34,33.46,33.632,30351689
994,2020-04-09,BNTX,45.41,53.0,45.0,52.01,1483016
995,2020-04-09,MRNA,31.86,32.92,31.32,32.55,4861753
996,2020-04-08,AMZN,2043.0,2044.0,2011.15,2021.0,3977313
997,2020-04-08,GOOGL,1207.0,1214.9,1183.954,1203.1,2016713
998,2020-04-08,FB,174.28,175.0,167.74,171.25,21664198
999,2020-04-08,PFE,33.221,33.413000000000004,32.107,32.635,25222068
1000,2020-04-08,BNTX,44.95,48.1,44.5101,48.1,819781
1001,2020-04-08,MRNA,32.42,32.94,31.7501,32.36,4119844
1002,2020-04-07,AMZN,2011.6,2035.72,1997.62,2017.11,5113983
1003,2020-04-07,GOOGL,1182.56,1220.775,1177.25,1217.01,3080955
1004,2020-04-07,FB,168.83,173.39,166.01,171.79,31411919
1005,2020-04-07,PFE,32.27,33.768,32.251,33.605,23939800
1006,2020-04-07,BNTX,45.6,50.2,44.0,50.0,1461724
1007,2020-04-07,MRNA,32.02,34.03,30.9801,33.81,10104337
1008,2020-04-06,AMZN,1997.59,1998.52,1930.02,1936.0,5773181
1009,2020-04-06,GOOGL,1183.19,1190.7547,1125.0,1133.0,3165991
1010,2020-04-06,FB,165.55,166.2,158.51,160.15,28453581
1011,2020-04-06,PFE,33.192,33.509,32.433,32.567,40024115
1012,2020-04-06,BNTX,52.73,55.6,52.4,55.5,331184
1013,2020-04-06,MRNA,34.64,35.185,33.33,34.91,10841594
1014,2020-04-03,AMZN,1906.59,1926.33,1889.15,1911.15,3609870
1015,2020-04-03,GOOGL,1092.7,1118.79,1075.08,1114.71,2568694
1016,2020-04-03,FB,154.18,157.91,150.83,157.15,25983317
1017,2020-04-03,PFE,32.299,32.539,31.328000000000003,31.328000000000003,32448934
1018,2020-04-03,BNTX,52.75,57.98,52.01,57.98,227301
1019,2020-04-03,MRNA,34.84,35.66,32.72,32.81,16896224
1020,2020-04-02,AMZN,1918.83,1927.5258,1890.0,1901.64,4335985
1021,2020-04-02,GOOGL,1117.03,1122.77,1093.13,1100.0,2820534
1022,2020-04-02,FB,158.19,161.3509,155.92,159.1,20886309
1023,2020-04-02,PFE,31.56,31.684,30.484,30.628,26865337
1024,2020-04-02,BNTX,56.91,56.93,53.0,55.5,245896
1025,2020-04-02,MRNA,33.2,33.39,29.84,30.6,15934404
1026,2020-04-01,AMZN,1907.7,1944.96,1893.0,1932.97,4121875
1027,2020-04-01,GOOGL,1102.1,1129.42,1093.49,1124.0,2598519
1028,2020-04-01,FB,159.6,164.15,158.035,161.615,19507559
1029,2020-04-01,PFE,30.484,30.993000000000002,30.273000000000003,30.647,26393683
1030,2020-04-01,BNTX,52.92,58.195,52.48,56.35,259110
1031,2020-04-01,MRNA,29.67,30.94,29.44,30.05,7004587
1032,2020-03-31,AMZN,1949.72,1993.02,1944.01,1964.35,5123626
1033,2020-03-31,GOOGL,1161.95,1173.4,1136.72,1148.73,3263971
1034,2020-03-31,FB,166.8,170.93,164.2,165.48,23676283
1035,2020-03-31,PFE,31.338,31.684,30.949,31.108,29120805
1036,2020-03-31,BNTX,58.4,62.0,57.0,59.86,243388
1037,2020-03-31,MRNA,29.95,30.98,29.2,30.6,6027880
1038,2020-03-30,AMZN,1963.95,1973.63,1912.34,1922.83,6126087
1039,2020-03-30,GOOGL,1146.31,1151.0,1098.4901,1132.64,2936827
1040,2020-03-30,FB,165.95,166.75,158.06,159.18,22515225
1041,2020-03-30,PFE,31.368000000000002,31.535,29.811999999999998,29.811999999999998,29589376
1042,2020-03-30,BNTX,62.0,64.45,59.04,60.0,591215
1043,2020-03-30,MRNA,30.48,31.69,28.27,30.59,10749923
1044,2020-03-27,AMZN,1900.1,1939.79,1899.92,1930.86,5387897
1045,2020-03-27,GOOGL,1110.26,1151.05,1104.0027,1127.47,3139661
1046,2020-03-27,FB,156.79,160.09,154.75,158.2,24879869
1047,2020-03-27,PFE,29.668000000000003,30.474,29.436999999999998,29.572,37837482
1048,2020-03-27,BNTX,55.0,55.4,51.32,54.83,246275
1049,2020-03-27,MRNA,30.05,31.09,27.95,28.37,12408297
1050,2020-03-26,AMZN,1955.49,1956.49,1889.29,1902.0,6235118
1051,2020-03-26,GOOGL,1162.92,1171.48,1092.03,1114.72,3834422
1052,2020-03-26,FB,163.34,164.0,157.0201,158.25,26579021
1053,2020-03-26,PFE,30.484,30.714000000000002,28.689,28.699,42768488
1054,2020-03-26,BNTX,55.0,55.75,50.0,52.0,472542
1055,2020-03-26,MRNA,27.94,28.79,27.56,27.56,5585886
1056,2020-03-25,AMZN,1885.84,1950.26,1885.78,1920.69,6479073
