,Date,Symbols,Close,High,Low,Open,Volume
1057,2020-03-25,GOOGL,1101.62,1146.17,1083.01,1124.58,4516162
1058,2020-03-25,FB,156.21,162.99,153.06,158.92,35184271
1059,2020-03-25,PFE,28.563000000000002,29.495,27.844,28.324,44073744
1060,2020-03-25,BNTX,47.2,53.685,47.2,53.63,333373
1061,2020-03-25,MRNA,27.13,27.98,24.79,25.0,9651543
1062,2020-03-24,AMZN,1940.1,1955.0,1900.3403,1951.495,7147080
1063,2020-03-24,GOOGL,1130.01,1133.33,1086.43,1103.98,3623435
1064,2020-03-24,FB,160.98,161.31,152.57,155.205,30440369
1065,2020-03-24,PFE,28.516,28.851,27.748,28.333000000000002,43940855
1066,2020-03-24,BNTX,53.64,58.99,48.02,58.9,579733
1067,2020-03-24,MRNA,25.82,27.25,24.36,27.09,12550494
1068,2020-03-23,AMZN,1902.83,1919.4,1812.0,1827.75,7808489
1069,2020-03-23,GOOGL,1054.13,1066.91,1008.87,1056.37,4183629
1070,2020-03-23,FB,148.1,152.31,142.25,149.66,29830765
1071,2020-03-23,PFE,27.354,28.401,26.769000000000002,27.613000000000003,52227925
1072,2020-03-23,BNTX,51.31,59.98,50.31,59.0,994200
1073,2020-03-23,MRNA,26.57,29.81,26.25,28.71,11080845
1074,2020-03-20,AMZN,1846.09,1957.0,1820.73,1926.31,9817850
1075,2020-03-20,GOOGL,1068.21,1138.4783,1062.1,1130.9,4143897
1076,2020-03-20,FB,149.73,159.27,148.0,156.02,32568398
1077,2020-03-20,PFE,27.853,29.447,27.756999999999998,29.073,51868132
1078,2020-03-20,BNTX,46.5,55.0,43.66,54.95,1173967
1079,2020-03-20,MRNA,28.2,30.23,26.2,29.25,16522449
1080,2020-03-19,AMZN,1880.93,1945.0,1832.65,1860.0,10399943
1081,2020-03-19,GOOGL,1111.67,1152.61,1055.55,1088.22,3703248
1082,2020-03-19,FB,153.13,159.9294,144.8,146.62,39862312
1083,2020-03-19,PFE,29.206,30.964000000000002,28.813000000000002,30.934,59113340
1084,2020-03-19,BNTX,59.3,83.3289,59.0,83.2,1598524
1085,2020-03-19,MRNA,28.27,34.98,25.19,32.78,36952753
1086,2020-03-18,AMZN,1830.0,1841.66,1745.0,1750.0,9645218
1087,2020-03-18,GOOGL,1091.19,1104.99,1037.0,1059.94,4652238
1088,2020-03-18,FB,146.96,148.18,137.1006,139.75,37553136
1089,2020-03-18,PFE,31.07,31.309,29.101,29.543000000000003,43365901
1090,2020-03-18,BNTX,92.0,105.0,82.2086,90.39,3026999
1091,2020-03-18,MRNA,31.58,32.54,26.55,27.13,28702290
1092,2020-03-17,AMZN,1807.84,1857.775,1689.2402,1775.47,10917129
1093,2020-03-17,GOOGL,1118.06,1126.0,1049.1,1090.64,4159686
1094,2020-03-17,FB,149.42,153.94,140.0,150.74,34255596
1095,2020-03-17,PFE,30.878,31.348000000000003,29.37,30.379,53579283
1096,2020-03-17,BNTX,66.6,76.0,56.01,65.0,2939806
1097,2020-03-17,MRNA,28.18,32.7,27.3148,29.36,44484144
1098,2020-03-16,AMZN,1689.15,1759.4519,1626.0318,1641.51,8917265
1099,2020-03-16,GOOGL,1073.0,1145.47,1067.0801,1089.61,4825981
1100,2020-03-16,FB,146.01,159.13,143.1,152.32,39120419
1101,2020-03-16,PFE,28.976999999999997,30.998,28.467,28.746,50391916
1102,2020-03-16,BNTX,40.0,52.8,38.0,49.36,1935943
1103,2020-03-16,MRNA,26.49,27.8,22.22,23.76,39850785
1104,2020-03-13,AMZN,1785.0,1786.31,1680.62,1755.0,8809725
1105,2020-03-13,GOOGL,1214.27,1214.4,1112.29,1174.99,3969973
1106,2020-03-13,FB,170.28,170.79,157.6,163.53,35028627
1107,2020-03-13,PFE,31.406,31.57,29.024,30.022,59836862
1108,2020-03-13,BNTX,30.93,31.98,29.19,30.0,197649
1109,2020-03-13,MRNA,21.3,23.47,19.31,23.0,11853052
1110,2020-03-12,AMZN,1676.61,1765.0,1675.0,1721.98,11346214
1111,2020-03-12,GOOGL,1111.55,1188.75,1108.47,1122.62,4716293
1112,2020-03-12,FB,154.47,166.6,154.34,159.54,43266335
1113,2020-03-12,PFE,28.822,30.724,28.804000000000002,29.265,61989480
1114,2020-03-12,BNTX,28.55,30.395,28.0,28.99,184055
1115,2020-03-12,MRNA,22.3,24.28,21.9,22.8997,11305347
1116,2020-03-11,AMZN,1820.86,1871.3194,1801.5,1857.85,5646831
1117,2020-03-11,GOOGL,1210.9,1256.93,1191.14,1248.27,2741694
1118,2020-03-11,FB,170.24,175.88,167.66,174.01,20397204
1119,2020-03-11,PFE,30.888,32.529,30.398000000000003,32.413000000000004,64617445
1120,2020-03-11,BNTX,32.17,34.095,31.0,33.4,118950
1121,2020-03-11,MRNA,23.61,25.7491,22.5235,22.54,14825434
1122,2020-03-10,AMZN,1891.82,1894.27,1818.17,1870.88,7133310
1123,2020-03-10,GOOGL,1275.17,1275.85,1214.51,1254.39,2743566
1124,2020-03-10,FB,178.19,178.29,169.5,174.67,24517791
1125,2020-03-10,PFE,33.211999999999996,33.278,31.694000000000003,33.192,40068740
1126,2020-03-10,BNTX,33.96,35.83,31.4522,35.08,327522
1127,2020-03-10,MRNA,22.34,25.93,21.28,25.71,13019221
1128,2020-03-09,AMZN,1800.61,1862.77,1761.2901,1773.86,7813232
1129,2020-03-09,GOOGL,1215.79,1252.73,1198.04,1204.96,3462578
1130,2020-03-09,FB,169.5,175.0,165.19,169.6,29949041
1131,2020-03-09,PFE,32.413000000000004,33.308,31.838,32.126,42673076
1132,2020-03-09,BNTX,33.48,35.9,32.3996,35.15,190150
1133,2020-03-09,MRNA,24.29,30.0,24.16,30.0,14124076
1134,2020-03-06,AMZN,1901.09,1910.87,1869.5,1875.0,5273580
1135,2020-03-06,GOOGL,1295.74,1302.75,1257.21,1271.5,3232315
1136,2020-03-06,FB,181.09,183.78,176.26,178.33,24559550
1137,2020-03-06,PFE,33.622,33.768,32.759,33.317,40447060
1138,2020-03-06,BNTX,38.09,40.9455,35.61,38.0,279233
1139,2020-03-06,MRNA,29.61,29.8,27.67,27.98,21097488
1140,2020-03-05,AMZN,1924.03,1960.72,1910.0,1933.0,4748210
1141,2020-03-05,GOOGL,1314.76,1353.63,1301.64,1345.55,2718982
1142,2020-03-05,FB,185.17,188.99,183.8901,186.78,19333425
1143,2020-03-05,PFE,34.046,34.736999999999995,33.753,34.228,34681152
1144,2020-03-05,BNTX,37.12,38.06,35.64,37.71,77056
1145,2020-03-05,MRNA,28.01,28.95,26.535,27.49,14669976
1146,2020-03-04,AMZN,1975.83,1978.0,1922.0,1946.57,4772919
1147,2020-03-04,GOOGL,1381.6,1382.78,1337.0,1358.96,2379856
1148,2020-03-04,FB,191.76,191.83,186.39,189.17,23062473
1149,2020-03-04,PFE,34.949,35.006,33.556,33.701,38254324
1150,2020-03-04,BNTX,39.19,39.3,38.0,39.0,127114
1151,2020-03-04,MRNA,27.49,28.72,26.8,27.99,11817666
1152,2020-03-03,AMZN,1908.99,1996.33,1888.09,1975.37,7534491
1153,2020-03-03,GOOGL,1337.72,1408.19,1329.24,1397.68,2830112
1154,2020-03-03,FB,185.89,197.24,183.97,196.22,27984104
1155,2020-03-03,PFE,32.933,34.353,32.509,33.778,45628364
1156,2020-03-03,BNTX,38.48,40.998000000000005,36.6,36.635,297978
1157,2020-03-03,MRNA,27.91,28.6,26.6,27.87,17599114
1158,2020-03-02,AMZN,1953.95,1954.51,1870.0,1909.52,6761651
1159,2020-03-02,GOOGL,1386.32,1387.47,1325.2,1351.39,2771463
1160,2020-03-02,FB,196.44,196.57,188.85,194.03,24948955
1161,2020-03-02,PFE,33.49,33.556,32.111,32.558,41537284
1162,2020-03-02,BNTX,36.6,36.6,34.0,35.01,185096
1163,2020-03-02,MRNA,29.88,30.75,25.21,27.0,33084026
1164,2020-02-28,AMZN,1883.75,1889.76,1811.13,1814.59,9493797
1165,2020-02-28,GOOGL,1339.25,1342.45,1268.21,1271.91,4010900
1166,2020-02-28,FB,192.47,192.74,181.82,182.695,32583494
1167,2020-02-28,PFE,32.086999999999996,32.586999999999996,31.232,32.155,65290546
1168,2020-02-28,BNTX,35.1,35.1,32.85,33.4,234414
1169,2020-02-28,MRNA,25.93,25.95,22.015,23.38,24425125
1170,2020-02-27,AMZN,1884.3,1975.0,1882.76,1934.38,8143993
1171,2020-02-27,GOOGL,1314.95,1369.4,1314.24,1359.14,3114476
1172,2020-02-27,FB,189.75,195.88,189.5,191.82,21682626
1173,2020-02-27,PFE,32.741,34.287,32.741,33.066,54789096
1174,2020-02-27,BNTX,33.88,33.97,31.0494,31.91,112389
1175,2020-02-27,MRNA,26.16,35.98,23.05,35.88,68256337
1176,2020-02-26,AMZN,1979.59,2014.67,1960.45,1970.28,5240402
1177,2020-02-26,GOOGL,1390.47,1413.67,1376.55,1393.36,2490178
1178,2020-02-26,FB,197.2,201.21,195.49,197.19,16555210
1179,2020-02-26,PFE,33.334,33.806999999999995,32.663000000000004,32.874,47357218
1180,2020-02-26,BNTX,33.75,34.39,31.55,31.85,213280
1181,2020-02-26,MRNA,29.16,29.98,27.08,29.05,78016785
1182,2020-02-25,AMZN,1972.74,2034.6,1958.42,2026.42,6219094
1183,2020-02-25,GOOGL,1386.32,1436.85,1380.42,1431.0,2578966
1184,2020-02-25,FB,196.77,203.5,195.954,202.25,21433487
1185,2020-02-25,PFE,32.577,33.354,32.366,33.298,41383531
1186,2020-02-25,BNTX,33.44,33.96,30.0,30.0,201473
1187,2020-02-25,MRNA,23.76,26.55,20.51,22.15,65001881
1188,2020-02-24,AMZN,2009.29,2039.3,1987.97,2003.18,6546997
1189,2020-02-24,GOOGL,1419.86,1436.38,1406.79,1423.05,2478039
1190,2020-02-24,FB,200.72,203.65,198.17,201.8,23080057
1191,2020-02-24,PFE,33.288000000000004,33.984,33.221,33.641999999999996,37520208
1192,2020-02-24,BNTX,30.6,31.1,29.14,30.0,148391
1193,2020-02-24,MRNA,18.59,19.28,18.3,19.23,7605391
1194,2020-02-21,AMZN,2095.97,2144.55,2088.0,2142.15,4650740
1195,2020-02-21,GOOGL,1483.46,1510.95,1478.49,1504.58,2126843
1196,2020-02-21,FB,210.18,214.237,208.831,213.48,14098432
1197,2020-02-21,PFE,34.296,34.391999999999996,34.113,34.333,32041720
1198,2020-02-21,BNTX,32.35,32.46,31.27,31.8,158734
1199,2020-02-21,MRNA,18.23,18.55,17.91,18.47,3696712
1200,2020-02-20,AMZN,2153.1,2176.79,2127.45,2173.07,3131342
1201,2020-02-20,GOOGL,1516.99,1527.07,1504.26,1519.01,1298386
1202,2020-02-20,FB,214.58,218.765,212.945,216.52,13109213
1203,2020-02-20,PFE,34.42,34.621,33.999,34.287,42445052
1204,2020-02-20,BNTX,32.38,32.58,31.005,31.72,152158
1205,2020-02-20,MRNA,18.54,19.17,18.42,18.86,4562216
1206,2020-02-19,AMZN,2170.22,2185.1,2161.12,2167.8,2561165
1207,2020-02-19,GOOGL,1524.87,1530.74,1520.98,1527.2,1137338
1208,2020-02-19,FB,217.49,218.32,216.11,217.99,12135114
1209,2020-02-19,PFE,34.785,35.045,34.766999999999996,34.949,17541028
1210,2020-02-19,BNTX,32.25,32.29,30.75,31.5,253769
1211,2020-02-19,MRNA,18.92,19.24,18.725,19.09,3148012
1212,2020-02-18,AMZN,2155.67,2166.07,2124.11,2125.02,2951070
1213,2020-02-18,GOOGL,1519.44,1530.56,1511.01,1514.34,1284011
1214,2020-02-18,FB,217.8,217.975,213.4,213.55,15630026
1215,2020-02-18,PFE,34.872,35.208,34.821,35.064,17785993
1216,2020-02-18,BNTX,31.54,31.54,30.26,30.49,66237
1217,2020-02-18,MRNA,18.91,19.35,18.57,19.14,4129369
1218,2020-02-14,AMZN,2134.87,2159.04,2125.89,2155.68,2606169
1219,2020-02-14,GOOGL,1518.73,1520.05,1505.55,1514.53,1159857
1220,2020-02-14,FB,214.18,214.93,212.65,214.0,10741747
1221,2020-02-14,PFE,35.055,35.563,34.968,35.496,20758306
1222,2020-02-14,BNTX,30.75,31.57,29.72,31.0,128689
1223,2020-02-14,MRNA,19.0,19.29,18.85,19.27,5384464
1224,2020-02-13,AMZN,2149.87,2170.28,2142.0,2144.99,3031791
1225,2020-02-13,GOOGL,1513.39,1525.95,1504.0,1510.0,1145658
1226,2020-02-13,FB,213.14,214.326,209.18,209.524,15396625
1227,2020-02-13,PFE,35.457,36.080999999999996,35.415,36.080999999999996,21838309
1228,2020-02-13,BNTX,30.64,30.64,29.08,29.51,107065
1229,2020-02-13,MRNA,19.045,19.8,18.89,19.36,6837002
1230,2020-02-12,AMZN,2160.0,2180.25,2155.29,2163.2,3334264
1231,2020-02-12,GOOGL,1518.63,1520.3,1508.67,1515.86,1552136
1232,2020-02-12,FB,210.76,211.22,207.4,207.85,13813704
1233,2020-02-12,PFE,36.235,36.667,36.216,36.571,22672969
1234,2020-02-12,BNTX,29.56,31.0999,29.0,30.0,157673
1235,2020-02-12,MRNA,19.01,19.67,18.5,19.64,19231794
1236,2020-02-11,AMZN,2150.8,2185.95,2136.0,2150.9,5746011
1237,2020-02-11,GOOGL,1510.06,1529.88,1505.45,1513.27,1742647
1238,2020-02-11,FB,207.19,210.86,206.51,210.19,25030810
1239,2020-02-11,PFE,36.571,36.61,36.249,36.379,15837725
1240,2020-02-11,BNTX,30.71,31.48,29.8,31.48,175348
1241,2020-02-11,MRNA,21.35,22.74,21.28,22.09,6188339
1242,2020-02-10,AMZN,2133.91,2135.6,2084.96,2085.01,5056235
1243,2020-02-10,GOOGL,1508.66,1508.88,1475.2,1477.23,1915072
1244,2020-02-10,FB,213.06,213.8,210.66,211.52,11856350
1245,2020-02-10,PFE,36.303000000000004,36.696999999999996,36.216,36.687,19761870
1246,2020-02-10,BNTX,32.12,32.15,30.11,30.99,121714
1247,2020-02-10,MRNA,23.65,23.95,22.3832,23.5,9356771
1248,2020-02-07,AMZN,2079.28,2098.53,2038.1,2041.99,5095347
1249,2020-02-07,GOOGL,1479.11,1485.25,1465.41,1467.39,1418049
1250,2020-02-07,FB,212.33,212.82,209.93,210.3,12242530
1251,2020-02-07,PFE,36.533,36.869,36.417,36.829,21644534
1252,2020-02-07,BNTX,30.88,32.49,30.07,31.88,166670
1253,2020-02-07,MRNA,23.24,23.39,19.79,19.79,10144169
1254,2020-02-06,AMZN,2050.23,2056.3,2024.8,2041.02,3182954
1255,2020-02-06,GOOGL,1475.97,1481.56,1450.48,1451.98,1891079
1256,2020-02-06,FB,210.85,211.19,209.338,210.47,10567533
1257,2020-02-06,PFE,36.733000000000004,36.965,36.514,36.907,20798846
1258,2020-02-06,BNTX,32.93,32.93,29.68,32.0,387382
1259,2020-02-06,MRNA,19.88,20.32,19.7,20.27,1929739
1260,2020-02-05,AMZN,2039.87,2071.02,2032.0,2071.02,4376174
1261,2020-02-05,GOOGL,1446.05,1464.58,1429.68,1463.61,1818793
1262,2020-02-05,FB,210.11,212.73,208.71,212.51,12538154
1263,2020-02-05,PFE,36.647,37.031,36.312,36.341,29095654
1264,2020-02-05,BNTX,29.25,34.0,28.69,34.0,405004
1265,2020-02-05,MRNA,20.05,21.2,19.67,20.99,2656824
1266,2020-02-04,AMZN,2049.67,2059.8,2015.37,2029.88,5289338
1267,2020-02-04,GOOGL,1445.41,1467.34,1422.03,1454.49,4793967
1268,2020-02-04,FB,209.83,210.6,205.203,206.61700000000002,19628890
1269,2020-02-04,PFE,36.187,36.716,36.129,36.561,30782471
1270,2020-02-04,BNTX,32.92,32.92,29.17,29.17,137590
1271,2020-02-04,MRNA,20.87,20.88,19.75,20.09,1824436
1272,2020-02-03,AMZN,2004.2,2048.5,2000.25,2010.6,5899094
1273,2020-02-03,GOOGL,1482.6,1486.3,1456.61,1461.65,3608760
1274,2020-02-03,FB,204.19,205.14,202.5,203.44,15510509
1275,2020-02-03,PFE,36.015,36.518,35.813,35.966,20629060
1276,2020-02-03,BNTX,30.27,30.69,28.78,29.8,177606
1277,2020-02-03,MRNA,20.38,21.06,19.7,20.66,3214618
1278,2020-01-31,AMZN,2008.72,2055.72,2002.27,2051.47,15567283
1279,2020-01-31,GOOGL,1432.78,1469.67,1427.06,1467.86,2191075
1280,2020-01-31,FB,201.91,208.69,201.06,208.43,31359917
1281,2020-01-31,PFE,35.755,35.955999999999996,35.429,35.466,33493116
1282,2020-01-31,BNTX,29.21,30.95,28.5,30.36,138722
1283,2020-01-31,MRNA,20.51,21.32,20.05,21.14,2833631
1284,2020-01-30,AMZN,1870.68,1872.87,1850.61,1858.0,6327438
1285,2020-01-30,GOOGL,1454.25,1455.25,1435.0,1438.1,1355472
1286,2020-01-30,FB,209.53,211.43,204.75,206.53,48775500
1287,2020-01-30,PFE,35.592,35.688,35.227,35.62,31934323
1288,2020-01-30,BNTX,29.9,31.19,28.58,30.7,228589
1289,2020-01-30,MRNA,20.99,21.74,20.8,21.05,3061810
1290,2020-01-29,AMZN,1858.0,1874.75,1855.02,1864.0,2101390
1291,2020-01-29,GOOGL,1456.7,1464.14,1445.39,1458.46,1081964
1292,2020-01-29,FB,223.23,224.2,218.45,221.44,33610005
1293,2020-01-29,PFE,35.716,36.477,35.688,36.23,34120319
1294,2020-01-29,BNTX,31.8,33.95,31.74,33.95,184232
1295,2020-01-29,MRNA,20.55,22.34,20.45,22.23,4675832
1296,2020-01-28,AMZN,1853.25,1858.11,1830.02,1840.5,2808040
1297,2020-01-28,GOOGL,1450.5,1454.8,1430.36,1441.74,1486586
1298,2020-01-28,FB,217.79,218.74,213.52,216.14,13413835
1299,2020-01-28,PFE,36.248000000000005,37.532,36.068000000000005,37.37,70080698
1300,2020-01-28,BNTX,34.22,34.83,32.6,34.04,165171
1301,2020-01-28,MRNA,22.36,23.5,21.8501,23.5,5649269
1302,2020-01-27,AMZN,1828.34,1841.0,1815.34,1820.0,3528509
1303,2020-01-27,GOOGL,1431.73,1436.58,1419.5,1431.54,1706566
1304,2020-01-27,FB,214.87,216.06,212.5,213.1,13810655
1305,2020-01-27,PFE,38.169000000000004,38.425,37.304,37.455999999999996,31908579
1306,2020-01-27,BNTX,33.2,34.535,32.75,33.24,119995
1307,2020-01-27,MRNA,22.74,23.12,21.12,22.1,10294739
1308,2020-01-24,AMZN,1861.64,1894.99,1847.44,1891.37,3766181
1309,2020-01-24,GOOGL,1466.17,1494.2,1463.18,1492.82,1489280
1310,2020-01-24,FB,217.94,221.78,216.11,220.8,11905824
1311,2020-01-24,PFE,37.845,38.938,37.669000000000004,38.91,34084506
1312,2020-01-24,BNTX,34.99,35.9,33.5663,35.32,209687
1313,2020-01-24,MRNA,21.12,21.8793,20.9,21.6,2947764
1314,2020-01-23,AMZN,1884.58,1889.98,1872.76,1885.11,2484613
1315,2020-01-23,GOOGL,1484.69,1493.5,1480.32,1487.55,1332562
1316,2020-01-23,FB,219.76,221.485,219.27,220.75,11195000
1317,2020-01-23,PFE,38.691,38.806,38.139,38.244,27101650
1318,2020-01-23,BNTX,36.7,37.55,35.31,37.21,192946
1319,2020-01-23,MRNA,21.47,22.65,21.4,22.17,3663943
1320,2020-01-22,AMZN,1887.46,1902.5,1883.34,1896.09,3216257
1321,2020-01-22,GOOGL,1484.17,1500.58,1482.66,1489.73,1422946
1322,2020-01-22,FB,221.32,222.75,221.28,222.31,12212814
1323,2020-01-22,PFE,38.196999999999996,38.406,37.989000000000004,38.321,18066893
1324,2020-01-22,BNTX,38.88,39.03,36.75,37.61,318222
1325,2020-01-22,MRNA,21.97,23.2,21.7,22.08,10920657
1326,2020-01-21,AMZN,1892.0,1894.27,1860.0,1865.0,3707785
1327,2020-01-21,GOOGL,1482.25,1489.88,1470.21,1479.0,2446601
1328,2020-01-21,FB,221.44,222.37,219.12,222.155,14275784
1329,2020-01-21,PFE,38.339,38.644,38.196999999999996,38.378,23075654
1330,2020-01-21,BNTX,36.54,36.54,33.5132,33.79,264481
1331,2020-01-21,MRNA,20.94,21.49,20.645,20.79,2089578
1332,2020-01-17,AMZN,1864.72,1886.64,1857.25,1885.89,3997340
1333,2020-01-17,GOOGL,1479.52,1480.55,1456.55,1462.54,2621175
1334,2020-01-17,FB,222.14,222.29,220.53,222.03,15905944
1335,2020-01-17,PFE,38.501,38.781,38.416,38.559,23043923
1336,2020-01-17,BNTX,33.18,33.6,30.33,33.05,615260
1337,2020-01-17,MRNA,20.62,21.5,20.55,21.5,3348525
1338,2020-01-16,AMZN,1877.94,1885.59,1866.02,1882.99,2659493
1339,2020-01-16,GOOGL,1450.16,1450.7,1440.0,1445.45,1304040
1340,2020-01-16,FB,221.77,222.63,220.39,222.57,10015288
1341,2020-01-16,PFE,38.596,38.772,38.324,38.768,16188272
1342,2020-01-16,BNTX,32.25,35.9,31.275,35.75,692185
1343,2020-01-16,MRNA,21.01,21.87,20.77,21.68,4928102
1344,2020-01-15,AMZN,1862.02,1878.86,1855.09,1872.25,2896592
1345,2020-01-15,GOOGL,1439.2,1440.78,1431.66,1433.02,1077519
1346,2020-01-15,FB,221.15,221.68,220.14,220.61,10036475
1347,2020-01-15,PFE,38.654,38.843,38.179,38.196999999999996,23884367
1348,2020-01-15,BNTX,34.55,39.85,33.6,35.3,361022
1349,2020-01-15,MRNA,20.24,20.58,19.94,19.94,2054963
1350,2020-01-14,AMZN,1869.44,1887.11,1858.55,1885.88,3446381
1351,2020-01-14,GOOGL,1430.59,1442.63,1427.77,1440.0,1305636
1352,2020-01-14,FB,219.06,222.38,218.63,221.61,13315361
1353,2020-01-14,PFE,38.084,38.094,37.352,37.474000000000004,20884396
1354,2020-01-14,BNTX,34.53,35.475,33.22,35.3,266343
1355,2020-01-14,MRNA,20.0,20.4979,19.55,20.45,1782859
1356,2020-01-13,AMZN,1891.3,1898.0,1880.8,1891.31,2785844
1357,2020-01-13,GOOGL,1440.03,1441.48,1425.37,1435.25,1537317
1358,2020-01-13,FB,221.91,221.97,219.21,219.597,14494517
1359,2020-01-13,PFE,37.455999999999996,37.801,37.266999999999996,37.655,15365922
1360,2020-01-13,BNTX,37.83,41.32,35.26,41.01,459593
1361,2020-01-13,MRNA,20.26,20.36,18.6,19.26,2207943
1362,2020-01-10,AMZN,1883.16,1906.94,1880.0,1905.37,2856959
1363,2020-01-10,GOOGL,1428.96,1434.94,1419.6,1429.47,1313178
1364,2020-01-10,FB,218.06,219.88,217.42,219.2,12127432
1365,2020-01-10,PFE,37.532,37.659,37.037,37.047,21520223
1366,2020-01-10,BNTX,39.68,44.99,38.2101,44.99,369139
1367,2020-01-10,MRNA,19.14,21.0,19.05,21.0,4504819
1368,2020-01-09,AMZN,1901.05,1917.82,1895.8,1909.89,3174962
1369,2020-01-09,GOOGL,1419.79,1428.68,1410.21,1421.93,1661438
1370,2020-01-09,FB,218.3,218.38,216.278,217.54,12679579
1371,2020-01-09,PFE,36.961999999999996,37.321999999999996,36.867,37.321999999999996,21934304
1372,2020-01-09,BNTX,43.27,46.71,42.71,46.55,234919
1373,2020-01-09,MRNA,18.4,18.55,17.9,18.0,1531344
1374,2020-01-08,AMZN,1891.97,1911.0,1886.44,1898.04,3511966
1375,2020-01-08,GOOGL,1405.04,1411.85,1392.63,1394.82,1766274
1376,2020-01-08,FB,215.22,216.24,212.612,213.0,13492703
1377,2020-01-08,PFE,37.122,37.275,36.827,36.836999999999996,16375487
1378,2020-01-08,BNTX,45.1,46.33,44.18,44.3,193946
1379,2020-01-08,MRNA,17.98,18.08,17.76,17.99,1041551
1380,2020-01-07,AMZN,1906.86,1913.89,1892.04,1904.5,4134010
1381,2020-01-07,GOOGL,1395.11,1403.5,1391.56,1400.46,1726456
1382,2020-01-07,FB,213.06,214.58,211.75,212.82,15111857
1383,2020-01-07,PFE,36.827,37.189,36.762,37.18,20103526
1384,2020-01-07,BNTX,43.34,48.85,41.18,47.4,562383
1385,2020-01-07,MRNA,17.78,18.32,17.68,18.15,1461935
1386,2020-01-06,AMZN,1902.88,1903.69,1860.0,1860.0,4065698
1387,2020-01-06,GOOGL,1397.81,1398.32,1351.0,1351.63,2339343
1388,2020-01-06,FB,212.6,212.78,206.52,206.7,17073861
1389,2020-01-06,PFE,36.952,37.067,36.782,36.895,15745186
1390,2020-01-06,BNTX,44.58,45.0,40.1,40.11,333286
1391,2020-01-06,MRNA,18.13,18.74,18.01,18.7,1606505
1392,2020-01-03,AMZN,1874.97,1886.2,1864.5,1864.5,3766604
1393,2020-01-03,GOOGL,1361.52,1373.75,1347.32,1348.0,1170629
1394,2020-01-03,FB,208.67,210.4,206.95,207.21400000000003,11197416
1395,2020-01-03,PFE,36.999,37.294000000000004,36.751999999999995,36.8,14899322
1396,2020-01-03,BNTX,40.05,41.2501,36.42,38.0,176045
1397,2020-01-03,MRNA,18.89,19.36,18.72,19.02,1750976
1398,2020-01-02,AMZN,1898.01,1898.01,1864.15,1875.0,4035910
1399,2020-01-02,GOOGL,1368.68,1368.68,1346.49,1348.41,1364265
1400,2020-01-02,FB,209.78,209.79,206.27,206.75,12090707
1401,2020-01-02,PFE,37.199,37.399,36.946999999999996,37.352,16485982
1402,2020-01-02,BNTX,38.5,38.5,35.36,35.75,139671
1403,2020-01-02,MRNA,19.23,19.81,18.88,19.57,1229434
